,district,type,metro_num,S,mon_price,聚类类别
572,浦东,整租,524.0,66.0,4290,高端房源
573,浦东,整租,247.0,34.4,5060,高端房源
574,浦东,整租,479.0,33.81,4630,高端房源
575,浦东,整租,268.0,33.0,5060,高端房源
576,浦东,整租,286.0,50.93,4190,高端房源
577,浦东,整租,296.0,54.0,4190,高端房源
578,浦东,整租,764.0,58.13,5390,高端房源
579,浦东,整租,598.0,55.0,3790,高端房源
580,浦东,整租,888.0,40.95,5370,高端房源
581,浦东,整租,729.0,42.15,4430,高端房源
582,浦东,整租,130.0,60.0,4730,高端房源
583,浦东,整租,888.0,67.76,5550,豪宅
584,浦东,整租,324.0,55.0,4490,高端房源
585,浦东,整租,637.0,45.66,3960,高端房源
586,浦东,整租,435.0,69.65,4360,高端房源
587,浦东,整租,44.0,36.0,4090,高端房源
588,浦东,整租,477.0,42.82,3400,高端房源
589,浦东,整租,352.0,77.83,5890,豪宅
590,浦东,整租,71.0,68.0,5490,豪宅
591,浦东,整租,288.0,46.0,4130,高端房源
592,浦东,整租,220.0,56.98,4530,高端房源
593,浦东,整租,1155.0,39.39,3760,高端房源
594,浦东,整租,353.0,57.5,6260,高端房源
595,浦东,整租,484.0,56.0,4060,高端房源
596,浦东,整租,995.0,42.29,4360,高端房源
597,浦东,整租,140.0,41.75,4290,高端房源
598,浦东,整租,103.0,40.0,4290,高端房源
599,浦东,整租,290.0,63.0,5190,高端房源
600,浦东,整租,172.0,42.83,4390,高端房源
601,浦东,整租,847.0,69.7,4100,高端房源
602,浦东,整租,662.0,76.2,6560,豪宅
603,浦东,整租,323.0,32.0,5260,高端房源
604,浦东,整租,142.0,54.19,4760,高端房源
605,浦东,整租,1108.0,59.21,4890,高端房源
606,浦东,整租,770.0,35.91,4690,高端房源
607,浦东,整租,179.0,31.0,4190,高端房源
608,浦东,整租,46.0,52.8,5360,高端房源
609,浦东,整租,524.0,54.0,4330,高端房源
610,浦东,整租,727.0,60.0,3960,高端房源
611,浦东,整租,386.0,57.0,4990,高端房源
612,浦东,整租,131.0,35.0,4290,高端房源
613,浦东,整租,130.0,44.12,4590,高端房源
614,浦东,整租,1017.0,73.05,5790,豪宅
615,浦东,整租,140.0,42.0,4490,高端房源
616,浦东,整租,636.0,64.0,4530,高端房源
617,浦东,整租,71.0,67.0,5990,豪宅
618,浦东,整租,905.0,66.0,4090,高端房源
619,浦东,整租,704.0,68.0,4500,高端房源
620,浦东,整租,500.0,45.8,3990,高端房源
621,浦东,整租,329.0,52.83,6460,高端房源
622,浦东,整租,467.0,35.94,4460,高端房源
623,浦东,整租,153.0,32.0,4290,高端房源
624,浦东,整租,233.0,31.0,4030,高端房源
625,浦东,整租,176.0,52.0,5390,高端房源
626,浦东,整租,343.0,30.0,3960,高端房源
627,浦东,整租,277.0,56.0,6290,高端房源
628,浦东,整租,377.0,56.0,5190,高端房源
629,浦东,整租,354.0,35.0,4090,高端房源
630,浦东,整租,266.0,36.53,4390,高端房源
631,浦东,整租,292.0,41.78,6590,高端房源
632,浦东,整租,178.0,42.0,4790,高端房源
633,浦东,整租,290.0,43.0,4560,高端房源
634,浦东,整租,1158.0,64.0,3690,高端房源
635,浦东,整租,179.0,40.0,4660,高端房源
636,浦东,整租,662.0,41.0,3630,高端房源
637,浦东,整租,460.0,45.0,4390,高端房源
638,浦东,整租,847.0,45.0,3560,高端房源
639,浦东,整租,446.0,65.0,5290,高端房源
640,浦东,整租,354.0,45.0,4560,高端房源
641,浦东,整租,202.0,47.0,4690,高端房源
642,浦东,整租,704.0,47.56,5690,高端房源
643,浦东,整租,198.0,48.0,3890,高端房源
644,浦东,整租,552.0,53.03,6390,高端房源
645,浦东,整租,347.0,52.0,4660,高端房源
646,浦东,整租,639.0,75.0,5230,豪宅
647,浦东,整租,336.0,25.0,3890,高端房源
648,浦东,整租,229.0,65.0,5190,高端房源
649,浦东,整租,150.0,51.0,5490,高端房源
650,浦东,整租,378.0,50.0,5190,高端房源
651,浦东,整租,435.0,51.0,4990,高端房源
652,浦东,整租,239.0,30.0,4390,高端房源
653,浦东,整租,1350.0,70.0,5190,豪宅
654,浦东,整租,299.0,30.0,4390,高端房源
655,浦东,整租,236.0,35.0,4590,高端房源
656,浦东,整租,869.0,58.0,4200,高端房源
657,浦东,整租,639.0,57.55,4730,高端房源
658,浦东,整租,477.0,58.87,4100,高端房源
659,浦东,整租,400.0,38.0,4030,高端房源
660,浦东,整租,1247.0,75.0,5400,豪宅
661,浦东,整租,378.0,52.03,5490,高端房源
662,浦东,整租,443.0,60.2,5290,高端房源
663,浦东,整租,377.0,40.0,4590,高端房源
664,浦东,整租,462.0,62.0,5290,高端房源
665,浦东,整租,196.0,40.0,4960,高端房源
666,浦东,整租,847.0,44.0,3400,高端房源
667,浦东,整租,202.0,40.0,4630,高端房源
668,浦东,整租,479.0,48.62,6460,高端房源
669,浦东,整租,569.0,48.0,4290,高端房源
670,浦东,整租,443.0,49.0,4460,高端房源
671,浦东,整租,256.0,49.37,4860,高端房源
672,浦东,整租,508.0,50.0,4490,高端房源
673,浦东,整租,616.0,50.0,4290,高端房源
674,浦东,整租,443.0,50.0,4630,高端房源
675,浦东,整租,875.0,50.0,3960,高端房源
676,浦东,整租,588.0,49.0,4730,高端房源
677,浦东,整租,523.0,47.36,4630,高端房源
678,浦东,整租,387.0,54.0,5290,高端房源
679,浦东,整租,328.0,33.0,4290,高端房源
680,浦东,整租,378.0,51.0,5390,高端房源
681,浦东,整租,378.0,50.0,5290,高端房源
682,浦东,整租,485.0,31.0,4030,高端房源
683,浦东,整租,462.0,44.0,4190,高端房源
684,浦东,整租,487.0,33.51,4160,高端房源
685,浦东,整租,328.0,32.0,4290,高端房源
686,浦东,整租,275.0,31.04,4590,高端房源
687,浦东,整租,462.0,52.0,5090,高端房源
688,浦东,整租,356.0,55.0,5430,高端房源
689,浦东,整租,989.0,56.86,4330,高端房源
690,浦东,整租,460.0,55.0,5390,高端房源
691,浦东,整租,635.0,57.0,4960,高端房源
692,浦东,整租,1141.0,49.77,3860,高端房源
693,浦东,整租,907.0,38.0,3210,高端房源
694,浦东,整租,400.0,38.0,4390,高端房源
695,浦东,整租,475.0,36.0,4390,高端房源
696,浦东,整租,490.0,38.0,4390,高端房源
697,浦东,整租,585.0,35.0,4190,高端房源
698,浦东,整租,1245.0,64.35,3890,高端房源
699,浦东,整租,202.0,60.52,5890,高端房源
700,浦东,整租,490.0,40.0,4590,高端房源
701,浦东,整租,297.0,41.0,4990,高端房源
702,浦东,整租,763.0,42.0,3960,高端房源
703,浦东,整租,530.0,47.47,6490,高端房源
704,浦东,整租,726.0,47.0,4030,高端房源
705,浦东,整租,320.0,47.0,4990,高端房源
706,浦东,整租,443.0,48.0,4760,高端房源
707,浦东,整租,530.0,32.26,4660,高端房源
708,浦东,整租,836.0,54.1,4190,高端房源
709,浦东,整租,598.0,51.0,4690,高端房源
710,浦东,整租,493.0,70.0,5800,豪宅
711,浦东,整租,102.0,50.0,5890,高端房源
712,浦东,整租,485.0,33.0,4290,高端房源
713,浦东,整租,473.0,52.0,5290,高端房源
714,浦东,整租,485.0,32.0,4290,高端房源
715,浦东,整租,585.0,33.0,4090,高端房源
716,浦东,整租,622.0,39.0,4030,高端房源
717,浦东,整租,95.0,65.0,6360,豪宅
718,浦东,整租,989.0,59.0,4430,高端房源
719,浦东,整租,475.0,36.0,4490,高端房源
720,浦东,整租,392.0,35.0,4630,高端房源
721,浦东,整租,736.0,38.0,3960,高端房源
722,浦东,整租,656.0,37.0,4090,高端房源
723,浦东,整租,400.0,36.0,4490,高端房源
724,浦东,整租,392.0,59.0,4760,高端房源
725,浦东,整租,764.0,62.0,5090,高端房源
726,浦东,整租,479.0,40.0,4690,高端房源
727,浦东,整租,307.0,62.0,5860,高端房源
728,浦东,整租,202.0,60.42,6190,豪宅
729,浦东,整租,451.0,50.0,4690,高端房源
730,浦东,整租,944.0,60.0,4730,高端房源
731,浦东,整租,405.0,43.0,4790,高端房源
732,浦东,整租,1749.0,75.47,5260,豪宅
733,浦东,整租,749.0,68.0,5230,高端房源
734,浦东,整租,824.0,66.82,5090,高端房源
735,浦东,整租,654.0,45.01,4490,高端房源
736,浦东,整租,618.0,46.0,4590,高端房源
737,浦东,整租,1162.0,45.0,3460,高端房源
738,浦东,整租,994.0,68.0,4900,高端房源
739,浦东,整租,616.0,50.3,4790,高端房源
740,浦东,整租,767.0,50.0,4560,高端房源
741,浦东,整租,387.0,71.0,5360,豪宅
742,浦东,整租,475.0,47.0,5290,高端房源
743,浦东,整租,1134.0,88.0,4960,豪宅
744,浦东,整租,299.0,46.0,5690,高端房源
745,浦东,整租,1267.0,76.0,4760,豪宅
746,浦东,整租,264.0,83.0,4800,豪宅
747,浦东,整租,722.0,31.11,3990,高端房源
748,浦东,整租,907.0,83.74,5590,豪宅
749,浦东,整租,306.0,33.0,4690,高端房源
750,浦东,整租,423.0,31.0,4460,高端房源
751,浦东,整租,408.0,33.2,4530,高端房源
752,浦东,整租,736.0,39.0,4190,高端房源
753,浦东,整租,614.0,57.0,5290,高端房源
754,浦东,整租,669.0,57.0,5390,高端房源
755,浦东,整租,171.0,56.59,6360,高端房源
756,浦东,整租,696.0,56.55,5290,高端房源
757,浦东,整租,131.0,36.0,4290,高端房源
758,浦东,整租,178.0,38.0,4360,高端房源
759,浦东,整租,454.0,93.35,6830,豪宅
760,浦东,整租,1117.0,42.73,3460,高端房源
761,浦东,整租,327.0,40.0,5190,高端房源
762,浦东,整租,1062.0,42.05,3760,高端房源
763,浦东,整租,796.0,61.0,5390,高端房源
764,浦东,整租,102.0,60.0,6460,豪宅
765,浦东,整租,905.0,63.0,3960,高端房源
766,浦东,整租,699.0,48.0,4690,高端房源
767,浦东,整租,1144.0,63.0,3990,高端房源
768,浦东,整租,1144.0,63.5,3990,高端房源
769,浦东,整租,931.0,71.0,5290,豪宅
770,浦东,整租,1025.0,55.0,4260,高端房源
771,浦东,整租,207.0,29.72,4860,高端房源
772,浦东,整租,618.0,50.0,5390,高端房源
773,浦东,整租,333.0,34.74,4990,高端房源
774,浦东,整租,471.0,33.0,4660,高端房源
775,浦东,整租,654.0,50.93,5360,高端房源
776,浦东,整租,1708.0,42.0,4060,高端房源
777,浦东,整租,907.0,60.0,4690,高端房源
778,浦东,整租,495.0,32.96,4690,高端房源
779,浦东,整租,669.0,50.79,5290,高端房源
780,浦东,整租,268.0,33.0,5190,高端房源
781,浦东,整租,2040.0,117.16,6650,豪宅
782,浦东,整租,1190.0,65.0,5490,高端房源
783,浦东,整租,1025.0,59.0,4790,高端房源
784,浦东,整租,498.0,56.0,5930,高端房源
785,浦东,整租,944.0,57.42,4990,高端房源
786,浦东,整租,764.0,38.0,4290,高端房源
787,浦东,整租,736.0,38.0,4290,高端房源
788,浦东,整租,796.0,57.17,5290,高端房源
789,浦东,整租,888.0,67.5,5490,豪宅
790,浦东,整租,669.0,68.0,5990,豪宅
791,浦东,整租,1144.0,62.84,4160,高端房源
792,浦东,整租,1144.0,62.84,4060,高端房源
793,浦东,整租,757.0,74.0,5990,豪宅
794,浦东,整租,907.0,59.87,4790,高端房源
795,浦东,整租,153.0,49.41,5390,高端房源
796,浦东,整租,131.0,47.44,5290,高端房源
797,浦东,整租,1003.0,32.0,3790,高端房源
798,浦东,整租,495.0,31.0,4960,高端房源
799,浦东,整租,907.0,83.0,5890,豪宅
800,浦东,整租,680.0,50.82,5430,高端房源
801,浦东,整租,740.0,53.0,5290,高端房源
802,浦东,整租,746.0,50.0,5290,高端房源
803,浦东,整租,704.0,51.08,5260,高端房源
804,浦东,整租,555.0,31.0,4790,高端房源
805,浦东,整租,831.0,55.0,5290,高端房源
807,浦东,整租,860.0,38.0,4200,高端房源
808,浦东,整租,229.0,35.0,5460,高端房源
809,浦东,整租,247.0,39.0,5460,高端房源
810,浦东,整租,1226.0,68.4,4590,高端房源
811,浦东,整租,1013.0,35.0,3860,高端房源
812,浦东,整租,277.0,67.66,6590,豪宅
813,浦东,整租,427.0,57.34,4030,高端房源
814,浦东,整租,1350.0,50.0,3530,高端房源
815,浦东,整租,931.0,53.0,4390,高端房源
816,浦东,整租,995.0,40.42,4360,高端房源
817,浦东,整租,323.0,41.0,5560,高端房源
818,浦东,整租,748.0,40.0,4660,高端房源
819,浦东,整租,931.0,35.0,3560,高端房源
820,浦东,整租,1227.0,128.42,7990,豪宅
821,浦东,整租,966.0,65.0,5590,高端房源
822,浦东,整租,806.0,68.0,5630,豪宅
823,浦东,整租,1118.0,48.0,4160,高端房源
824,浦东,整租,291.0,29.62,3890,高端房源
825,浦东,整租,307.0,29.29,3790,高端房源
826,浦东,整租,588.0,62.85,7430,豪宅
827,浦东,整租,888.0,74.76,5830,豪宅
828,浦东,整租,829.0,31.0,4360,高端房源
829,浦东,整租,879.0,32.0,4260,高端房源
830,浦东,整租,1073.0,61.32,4990,高端房源
831,浦东,整租,555.0,34.0,4860,高端房源
832,浦东,整租,1058.0,31.0,3890,高端房源
833,浦东,整租,530.0,30.0,4860,高端房源
834,浦东,整租,955.0,50.0,5090,高端房源
835,浦东,整租,762.0,60.0,4590,高端房源
836,浦东,整租,455.0,31.0,4190,高端房源
837,浦东,整租,937.0,53.0,5130,高端房源
838,浦东,整租,21.0,59.52,6130,高端房源
839,浦东,整租,555.0,37.0,5030,高端房源
840,浦东,整租,523.0,55.0,5030,高端房源
841,浦东,整租,912.0,47.73,4290,高端房源
842,浦东,整租,291.0,55.0,6630,豪宅
843,浦东,整租,831.0,40.0,3790,高端房源
844,浦东,整租,264.0,37.39,5090,高端房源
845,浦东,整租,694.0,67.05,5290,高端房源
846,浦东,整租,185.0,65.0,7290,豪宅
847,浦东,整租,530.0,49.54,7560,豪宅
848,浦东,整租,585.0,73.0,6630,豪宅
849,浦东,整租,966.0,71.0,5930,豪宅
850,浦东,整租,427.0,67.0,4090,高端房源
851,浦东,整租,1003.0,46.0,4990,高端房源
852,浦东,整租,327.0,47.64,6390,高端房源
853,浦东,整租,1478.0,55.77,4160,高端房源
854,浦东,整租,955.0,48.0,5090,高端房源
855,浦东,整租,796.0,57.67,6460,豪宅
856,浦东,整租,1810.0,85.0,4390,豪宅
857,浦东,整租,314.0,48.08,6260,高端房源
858,浦东,整租,299.0,49.0,5560,高端房源
859,浦东,整租,605.0,51.0,4890,高端房源
860,浦东,整租,329.0,53.0,6430,高端房源
861,浦东,整租,306.0,54.0,6490,高端房源
863,浦东,整租,633.0,39.0,5160,高端房源
864,浦东,整租,912.0,67.0,5490,豪宅
865,浦东,整租,538.0,47.75,5330,高端房源
866,浦东,整租,1696.0,58.0,4090,高端房源
867,浦东,整租,602.0,38.0,4130,高端房源
868,浦东,整租,1247.0,66.0,4860,高端房源
869,浦东,整租,674.0,64.0,5260,高端房源
870,浦东,整租,966.0,44.0,4690,高端房源
871,浦东,整租,726.0,45.0,4290,高端房源
872,浦东,整租,1478.0,60.0,4190,高端房源
873,浦东,整租,394.0,46.15,6490,高端房源
874,浦东,整租,469.0,76.58,7390,豪宅
875,浦东,整租,1810.0,64.0,3730,高端房源
876,浦东,整租,879.0,34.0,4660,高端房源
877,浦东,整租,2475.0,75.0,3390,高端房源
878,浦东,整租,736.0,33.0,3890,高端房源
879,浦东,整租,530.0,51.0,6390,高端房源
880,浦东,整租,314.0,58.0,6990,豪宅
881,浦东,整租,333.0,88.0,7890,豪宅
882,浦东,整租,736.0,36.0,4090,高端房源
883,浦东,整租,314.0,42.0,5090,高端房源
884,浦东,整租,1430.0,60.0,4990,高端房源
885,浦东,整租,381.0,77.38,8360,豪宅
886,浦东,整租,130.0,49.0,4630,高端房源
887,浦东,整租,537.0,65.6,5930,豪宅
889,浦东,整租,1317.0,54.11,3530,高端房源
890,浦东,整租,912.0,67.0,5490,豪宅
891,浦东,整租,333.0,89.37,7790,豪宅
892,浦东,整租,955.0,33.95,3790,高端房源
893,浦东,整租,633.0,52.0,6260,高端房源
894,浦东,整租,1110.0,35.0,4560,高端房源
895,浦东,整租,1423.0,48.0,3860,高端房源
896,浦东,整租,1810.0,85.0,4090,豪宅
897,浦东,整租,1606.0,51.11,3630,高端房源
898,浦东,整租,824.0,71.0,5260,豪宅
899,浦东,整租,971.0,54.82,5130,高端房源
900,浦东,整租,493.0,50.87,4060,高端房源
901,浦东,整租,1850.0,55.0,3590,高端房源
902,浦东,整租,848.0,66.0,5590,豪宅
903,浦东,整租,1247.0,75.0,5600,豪宅
904,浦东,整租,410.0,103.08,8490,豪宅
905,浦东,整租,62.0,110.09,9390,豪宅
906,浦东,整租,1810.0,89.0,4890,豪宅
907,浦东,整租,294.0,62.38,7390,豪宅
908,浦东,整租,469.0,90.0,7930,豪宅
909,浦东,整租,1826.0,50.09,4160,高端房源
910,浦东,整租,1383.0,95.91,6290,豪宅
911,浦东,整租,648.0,74.86,8830,豪宅
912,浦东,整租,1554.0,62.0,5090,高端房源
913,浦东,整租,444.0,53.0,4330,高端房源
914,浦东,整租,444.0,53.0,4390,高端房源
915,浦东,整租,1247.0,50.0,4600,高端房源
916,浦东,整租,1708.0,45.6,3860,高端房源
918,浦东,整租,158.0,71.0,7260,豪宅
919,浦东,整租,469.0,83.0,8090,豪宅
920,浦东,整租,1430.0,33.0,4160,高端房源
921,浦东,整租,1013.0,35.0,4090,高端房源
922,浦东,整租,931.0,35.0,3290,高端房源
923,浦东,整租,444.0,53.0,4490,高端房源
924,浦东,整租,764.0,81.0,5860,豪宅
925,浦东,整租,1221.0,68.0,6190,豪宅
926,浦东,整租,709.0,46.0,6160,高端房源
927,浦东,整租,931.0,54.0,3990,高端房源
928,浦东,整租,1945.0,66.0,4030,高端房源
929,浦东,整租,1162.0,23.0,2690,交通一般普通
930,浦东,整租,2091.0,88.0,4990,豪宅
931,浦东,整租,243.0,23.0,3590,高端房源
932,浦东,整租,530.0,50.0,6160,高端房源
933,浦东,整租,2236.0,74.0,4590,高端房源
934,浦东,整租,2047.0,50.0,3890,高端房源
935,浦东,整租,654.0,64.17,5760,豪宅
936,浦东,整租,495.0,35.0,5760,高端房源
937,浦东,整租,912.0,79.37,5760,豪宅
938,浦东,整租,2091.0,70.0,4690,高端房源
940,浦东,整租,612.0,62.0,4960,高端房源
941,浦东,整租,2047.0,50.0,4060,高端房源
942,浦东,整租,699.0,51.0,6260,高端房源
943,浦东,整租,931.0,35.0,3990,高端房源
944,浦东,整租,1430.0,42.0,4160,高端房源
945,浦东,整租,1246.0,119.0,8190,豪宅
946,浦东,整租,247.0,34.0,5360,高端房源
947,浦东,整租,1096.0,43.54,4190,高端房源
949,浦东,整租,1110.0,28.25,5060,高端房源
952,浦东,整租,51.0,50.0,8260,豪宅
953,浦东,整租,572.0,51.2,5360,高端房源
954,浦东,整租,469.0,74.0,8860,豪宅
955,浦东,整租,887.0,151.16,16170,豪宅
957,浦东,整租,426.0,54.0,6260,高端房源
960,浦东,整租,912.0,53.25,5730,高端房源
965,浦东,整租,1031.0,76.0,6330,豪宅
966,浦东,整租,381.0,77.0,8690,豪宅
967,浦东,整租,2351.0,56.0,3830,交通不便普通
968,浦东,整租,709.0,69.59,8360,豪宅
970,浦东,整租,1287.0,44.0,5460,高端房源
971,浦东,整租,51.0,50.0,8360,豪宅
972,浦东,整租,1049.0,75.0,3790,高端房源
973,浦东,整租,515.0,93.29,6170,豪宅
974,浦东,整租,455.0,39.59,3890,高端房源
975,浦东,整租,841.0,34.26,3160,高端房源
976,浦东,整租,654.0,51.43,5530,高端房源
977,浦东,整租,596.0,89.91,5990,豪宅
978,浦东,整租,452.0,43.13,4360,高端房源
979,浦东,整租,684.0,45.53,4090,高端房源
980,浦东,整租,585.0,29.81,4160,高端房源
981,浦东,整租,471.0,30.48,4590,高端房源
982,浦东,整租,268.0,32.68,4860,高端房源
983,浦东,整租,812.0,58.15,4890,高端房源
984,浦东,整租,305.0,42.29,3580,高端房源
985,浦东,整租,888.0,57.2,5160,高端房源
986,浦东,整租,722.0,36.01,4360,高端房源
987,浦东,整租,1247.0,106.03,6870,豪宅
988,浦东,整租,471.0,36.0,5030,高端房源
989,浦东,整租,219.0,75.0,5460,豪宅
990,浦东,整租,71.0,78.0,5890,豪宅
991,浦东,整租,1365.0,69.0,4730,高端房源
992,浦东,整租,294.0,65.72,5360,高端房源
993,浦东,整租,388.0,80.0,5330,豪宅
994,浦东,整租,699.0,35.91,4830,高端房源
995,浦东,整租,625.0,61.33,6060,豪宅
996,浦东,整租,508.0,49.0,5860,高端房源
997,浦东,整租,995.0,45.41,6060,高端房源
998,浦东,整租,472.0,36.0,5490,高端房源
999,浦东,整租,471.0,55.0,4890,高端房源
1000,浦东,整租,704.0,59.0,4360,高端房源
1001,浦东,整租,42.0,41.0,4890,高端房源
1002,浦东,整租,178.0,48.0,4830,高端房源
1003,浦东,整租,506.0,32.75,5330,高端房源
1004,浦东,整租,770.0,43.62,5390,高端房源
1005,浦东,整租,328.0,32.0,4090,高端房源
1006,浦东,整租,328.0,51.0,5190,高端房源
1007,浦东,整租,446.0,44.0,4260,高端房源
1008,浦东,整租,343.0,58.0,5460,高端房源
1009,浦东,整租,1092.0,52.0,3660,高端房源
1010,浦东,整租,239.0,51.0,5290,高端房源
1011,浦东,整租,531.0,34.0,4090,高端房源
1012,浦东,整租,579.0,40.0,4430,高端房源
1013,浦东,整租,352.0,77.0,6190,豪宅
1014,浦东,整租,668.0,110.0,6790,豪宅
