,district,type,metro_num,S,mon_price,聚类类别,density
481,闵行,整租,569.0,55.79,6260,高端房源,6845
482,闵行,整租,644.0,68.0,6460,豪宅,6845
483,闵行,整租,533.0,49.6,5960,高端房源,6845
484,闵行,整租,870.0,47.0,3690,高端房源,6845
485,闵行,整租,569.0,81.0,5960,豪宅,6845
486,闵行,整租,315.0,39.96,4490,高端房源,6845
487,闵行,整租,742.0,56.51,4790,高端房源,6845
488,闵行,整租,359.0,62.0,5790,高端房源,6845
489,闵行,整租,1457.0,53.59,4990,高端房源,6845
490,闵行,整租,655.0,37.1,3690,高端房源,6845
491,闵行,整租,526.0,44.16,4560,高端房源,6845
492,闵行,整租,704.0,58.87,5090,高端房源,6845
493,闵行,整租,816.0,65.0,6330,豪宅,6845
494,浦东,整租,220.0,57.0,4290,高端房源,4523
495,浦东,整租,144.0,71.7,4490,高端房源,4523
496,浦东,整租,630.0,55.35,3060,高端房源,4523
497,浦东,整租,395.0,61.89,4430,高端房源,4523
498,浦东,整租,264.0,80.0,4660,豪宅,4523
499,浦东,整租,271.0,62.72,4690,高端房源,4523
500,浦东,整租,231.0,56.1,4090,高端房源,4523
501,浦东,整租,334.0,56.1,3990,高端房源,4523
502,浦东,整租,271.0,64.01,4690,高端房源,4523
503,浦东,整租,271.0,53.46,4090,高端房源,4523
504,浦东,整租,598.0,65.28,5790,豪宅,4523
505,浦东,整租,131.0,30.68,4090,高端房源,4523
506,浦东,整租,264.0,76.5,5030,豪宅,4523
507,浦东,整租,1011.0,68.46,3830,高端房源,4523
508,浦东,整租,153.0,51.09,5390,高端房源,4523
509,浦东,整租,656.0,36.79,3590,高端房源,4523
510,浦东,整租,636.0,64.28,4760,高端房源,4523
511,浦东,整租,336.0,31.87,4190,高端房源,4523
512,浦东,整租,905.0,62.92,4290,高端房源,4523
513,浦东,整租,165.0,52.88,5660,高端房源,4523
514,浦东,整租,704.0,45.64,4030,高端房源,4523
515,浦东,整租,200.0,47.37,5460,高端房源,4523
516,浦东,整租,328.0,46.0,5260,高端房源,4523
517,浦东,整租,637.0,83.42,4930,豪宅,4523
518,浦东,整租,275.0,54.0,5790,高端房源,4523
519,浦东,整租,176.0,51.5,5990,高端房源,4523
520,浦东,整租,672.0,72.82,7170,豪宅,4523
521,浦东,整租,272.0,34.5,4630,高端房源,4523
522,浦东,整租,1810.0,115.26,4790,豪宅,4523
523,浦东,整租,96.0,35.02,5230,高端房源,4523
524,浦东,整租,766.0,51.46,5070,高端房源,4523
525,浦东,整租,440.0,54.0,4790,高端房源,4523
526,浦东,整租,654.0,53.73,4760,高端房源,4523
527,浦东,整租,796.0,52.78,4460,高端房源,4523
528,浦东,整租,585.0,72.49,5830,豪宅,4523
529,浦东,整租,327.0,24.1,4560,高端房源,4523
530,浦东,整租,836.0,107.74,6460,豪宅,4523
531,浦东,整租,323.0,52.05,5690,高端房源,4523
532,浦东,整租,680.0,50.79,5130,高端房源,4523
533,浦东,整租,327.0,32.54,4690,高端房源,4523
534,浦东,整租,95.0,55.79,6530,高端房源,4523
535,浦东,整租,247.0,35.0,5060,高端房源,4523
536,浦东,整租,228.0,37.01,5160,高端房源,4523
537,浦东,整租,630.0,55.0,3290,高端房源,4523
538,浦东,整租,1160.0,45.69,3790,高端房源,4523
539,浦东,整租,477.0,56.0,4000,高端房源,4523
540,浦东,整租,366.0,65.0,4360,高端房源,4523
541,浦东,整租,705.0,48.48,4490,高端房源,4523
542,浦东,整租,720.0,64.0,3760,高端房源,4523
543,浦东,整租,307.0,42.26,5460,高端房源,4523
544,浦东,整租,524.0,66.0,4290,高端房源,4523
545,浦东,整租,247.0,34.4,5060,高端房源,4523
546,浦东,整租,479.0,33.81,4630,高端房源,4523
547,浦东,整租,268.0,33.0,5060,高端房源,4523
548,浦东,整租,286.0,50.93,4190,高端房源,4523
549,浦东,整租,296.0,54.0,4190,高端房源,4523
550,浦东,整租,764.0,58.13,5390,高端房源,4523
551,浦东,整租,598.0,55.0,3790,高端房源,4523
552,浦东,整租,888.0,40.95,5370,高端房源,4523
553,浦东,整租,729.0,42.15,4430,高端房源,4523
554,浦东,整租,130.0,60.0,4730,高端房源,4523
555,浦东,整租,888.0,67.76,5550,豪宅,4523
556,浦东,整租,324.0,55.0,4490,高端房源,4523
557,浦东,整租,637.0,45.66,3960,高端房源,4523
558,浦东,整租,435.0,69.65,4360,高端房源,4523
559,浦东,整租,44.0,36.0,4090,高端房源,4523
560,浦东,整租,477.0,42.82,3400,高端房源,4523
561,浦东,整租,352.0,77.83,5890,豪宅,4523
562,浦东,整租,71.0,68.0,5490,豪宅,4523
563,浦东,整租,288.0,46.0,4130,高端房源,4523
564,浦东,整租,220.0,56.98,4530,高端房源,4523
565,浦东,整租,1155.0,39.39,3760,高端房源,4523
566,浦东,整租,353.0,57.5,6260,高端房源,4523
567,浦东,整租,484.0,56.0,4060,高端房源,4523
568,浦东,整租,995.0,42.29,4360,高端房源,4523
569,浦东,整租,140.0,41.75,4290,高端房源,4523
570,浦东,整租,103.0,40.0,4290,高端房源,4523
571,浦东,整租,290.0,63.0,5190,高端房源,4523
572,浦东,整租,172.0,42.83,4390,高端房源,4523
573,浦东,整租,847.0,69.7,4100,高端房源,4523
574,浦东,整租,662.0,76.2,6560,豪宅,4523
575,浦东,整租,323.0,32.0,5260,高端房源,4523
576,浦东,整租,142.0,54.19,4760,高端房源,4523
577,浦东,整租,1108.0,59.21,4890,高端房源,4523
578,浦东,整租,770.0,35.91,4690,高端房源,4523
579,浦东,整租,179.0,31.0,4190,高端房源,4523
580,浦东,整租,46.0,52.8,5360,高端房源,4523
581,浦东,整租,524.0,54.0,4330,高端房源,4523
582,浦东,整租,727.0,60.0,3960,高端房源,4523
583,浦东,整租,386.0,57.0,4990,高端房源,4523
584,浦东,整租,131.0,35.0,4290,高端房源,4523
585,浦东,整租,130.0,44.12,4590,高端房源,4523
586,浦东,整租,1017.0,73.05,5790,豪宅,4523
587,浦东,整租,140.0,42.0,4490,高端房源,4523
588,浦东,整租,636.0,64.0,4530,高端房源,4523
589,浦东,整租,71.0,67.0,5990,豪宅,4523
590,浦东,整租,905.0,66.0,4090,高端房源,4523
591,浦东,整租,704.0,68.0,4500,高端房源,4523
592,浦东,整租,500.0,45.8,3990,高端房源,4523
593,浦东,整租,329.0,52.83,6460,高端房源,4523
594,浦东,整租,467.0,35.94,4460,高端房源,4523
595,浦东,整租,153.0,32.0,4290,高端房源,4523
596,浦东,整租,233.0,31.0,4030,高端房源,4523
597,浦东,整租,176.0,52.0,5390,高端房源,4523
598,浦东,整租,343.0,30.0,3960,高端房源,4523
599,浦东,整租,277.0,56.0,6290,高端房源,4523
600,浦东,整租,377.0,56.0,5190,高端房源,4523
601,浦东,整租,354.0,35.0,4090,高端房源,4523
602,浦东,整租,266.0,36.53,4390,高端房源,4523
603,浦东,整租,292.0,41.78,6590,高端房源,4523
604,浦东,整租,178.0,42.0,4790,高端房源,4523
605,浦东,整租,290.0,43.0,4560,高端房源,4523
606,浦东,整租,1158.0,64.0,3690,高端房源,4523
607,浦东,整租,179.0,40.0,4660,高端房源,4523
608,浦东,整租,662.0,41.0,3630,高端房源,4523
609,浦东,整租,460.0,45.0,4390,高端房源,4523
610,浦东,整租,847.0,45.0,3560,高端房源,4523
611,浦东,整租,446.0,65.0,5290,高端房源,4523
612,浦东,整租,354.0,45.0,4560,高端房源,4523
613,浦东,整租,202.0,47.0,4690,高端房源,4523
614,浦东,整租,704.0,47.56,5690,高端房源,4523
615,浦东,整租,198.0,48.0,3890,高端房源,4523
616,浦东,整租,552.0,53.03,6390,高端房源,4523
617,浦东,整租,347.0,52.0,4660,高端房源,4523
618,浦东,整租,639.0,75.0,5230,豪宅,4523
619,浦东,整租,336.0,25.0,3890,高端房源,4523
620,浦东,整租,229.0,65.0,5190,高端房源,4523
621,浦东,整租,150.0,51.0,5490,高端房源,4523
622,浦东,整租,378.0,50.0,5190,高端房源,4523
623,浦东,整租,435.0,51.0,4990,高端房源,4523
624,浦东,整租,239.0,30.0,4390,高端房源,4523
625,浦东,整租,1350.0,70.0,5190,豪宅,4523
626,浦东,整租,299.0,30.0,4390,高端房源,4523
627,浦东,整租,236.0,35.0,4590,高端房源,4523
628,浦东,整租,869.0,58.0,4200,高端房源,4523
629,浦东,整租,639.0,57.55,4730,高端房源,4523
630,浦东,整租,477.0,58.87,4100,高端房源,4523
631,浦东,整租,400.0,38.0,4030,高端房源,4523
632,浦东,整租,1247.0,75.0,5400,豪宅,4523
633,浦东,整租,378.0,52.03,5490,高端房源,4523
634,浦东,整租,443.0,60.2,5290,高端房源,4523
635,浦东,整租,377.0,40.0,4590,高端房源,4523
636,浦东,整租,462.0,62.0,5290,高端房源,4523
637,浦东,整租,196.0,40.0,4960,高端房源,4523
638,浦东,整租,847.0,44.0,3400,高端房源,4523
639,浦东,整租,202.0,40.0,4630,高端房源,4523
640,浦东,整租,479.0,48.62,6460,高端房源,4523
641,浦东,整租,569.0,48.0,4290,高端房源,4523
642,浦东,整租,443.0,49.0,4460,高端房源,4523
643,浦东,整租,256.0,49.37,4860,高端房源,4523
644,浦东,整租,508.0,50.0,4490,高端房源,4523
645,浦东,整租,616.0,50.0,4290,高端房源,4523
646,浦东,整租,443.0,50.0,4630,高端房源,4523
647,浦东,整租,875.0,50.0,3960,高端房源,4523
648,浦东,整租,588.0,49.0,4730,高端房源,4523
649,浦东,整租,523.0,47.36,4630,高端房源,4523
650,浦东,整租,387.0,54.0,5290,高端房源,4523
651,浦东,整租,328.0,33.0,4290,高端房源,4523
652,浦东,整租,378.0,51.0,5390,高端房源,4523
653,浦东,整租,378.0,50.0,5290,高端房源,4523
654,浦东,整租,485.0,31.0,4030,高端房源,4523
655,浦东,整租,462.0,44.0,4190,高端房源,4523
656,浦东,整租,487.0,33.51,4160,高端房源,4523
657,浦东,整租,328.0,32.0,4290,高端房源,4523
658,浦东,整租,275.0,31.04,4590,高端房源,4523
659,浦东,整租,462.0,52.0,5090,高端房源,4523
660,浦东,整租,356.0,55.0,5430,高端房源,4523
661,浦东,整租,989.0,56.86,4330,高端房源,4523
662,浦东,整租,460.0,55.0,5390,高端房源,4523
663,浦东,整租,635.0,57.0,4960,高端房源,4523
664,浦东,整租,1141.0,49.77,3860,高端房源,4523
665,浦东,整租,907.0,38.0,3210,高端房源,4523
666,浦东,整租,400.0,38.0,4390,高端房源,4523
667,浦东,整租,475.0,36.0,4390,高端房源,4523
668,浦东,整租,490.0,38.0,4390,高端房源,4523
669,浦东,整租,585.0,35.0,4190,高端房源,4523
670,浦东,整租,1245.0,64.35,3890,高端房源,4523
671,浦东,整租,202.0,60.52,5890,高端房源,4523
672,浦东,整租,490.0,40.0,4590,高端房源,4523
673,浦东,整租,297.0,41.0,4990,高端房源,4523
674,浦东,整租,763.0,42.0,3960,高端房源,4523
675,浦东,整租,530.0,47.47,6490,高端房源,4523
676,浦东,整租,726.0,47.0,4030,高端房源,4523
677,浦东,整租,320.0,47.0,4990,高端房源,4523
678,浦东,整租,443.0,48.0,4760,高端房源,4523
679,浦东,整租,530.0,32.26,4660,高端房源,4523
680,浦东,整租,836.0,54.1,4190,高端房源,4523
681,浦东,整租,598.0,51.0,4690,高端房源,4523
682,浦东,整租,493.0,70.0,5800,豪宅,4523
683,浦东,整租,102.0,50.0,5890,高端房源,4523
684,浦东,整租,485.0,33.0,4290,高端房源,4523
685,浦东,整租,473.0,52.0,5290,高端房源,4523
686,浦东,整租,485.0,32.0,4290,高端房源,4523
687,浦东,整租,585.0,33.0,4090,高端房源,4523
688,浦东,整租,622.0,39.0,4030,高端房源,4523
689,浦东,整租,95.0,65.0,6360,豪宅,4523
690,浦东,整租,989.0,59.0,4430,高端房源,4523
691,浦东,整租,475.0,36.0,4490,高端房源,4523
692,浦东,整租,392.0,35.0,4630,高端房源,4523
693,浦东,整租,736.0,38.0,3960,高端房源,4523
694,浦东,整租,656.0,37.0,4090,高端房源,4523
695,浦东,整租,400.0,36.0,4490,高端房源,4523
696,浦东,整租,392.0,59.0,4760,高端房源,4523
697,浦东,整租,764.0,62.0,5090,高端房源,4523
698,浦东,整租,479.0,40.0,4690,高端房源,4523
699,浦东,整租,307.0,62.0,5860,高端房源,4523
700,浦东,整租,202.0,60.42,6190,豪宅,4523
701,浦东,整租,451.0,50.0,4690,高端房源,4523
702,浦东,整租,944.0,60.0,4730,高端房源,4523
703,浦东,整租,405.0,43.0,4790,高端房源,4523
704,浦东,整租,1749.0,75.47,5260,豪宅,4523
705,浦东,整租,749.0,68.0,5230,高端房源,4523
706,浦东,整租,824.0,66.82,5090,高端房源,4523
707,浦东,整租,654.0,45.01,4490,高端房源,4523
708,浦东,整租,618.0,46.0,4590,高端房源,4523
709,浦东,整租,1162.0,45.0,3460,高端房源,4523
710,浦东,整租,994.0,68.0,4900,高端房源,4523
711,浦东,整租,616.0,50.3,4790,高端房源,4523
712,浦东,整租,767.0,50.0,4560,高端房源,4523
713,浦东,整租,387.0,71.0,5360,豪宅,4523
714,浦东,整租,475.0,47.0,5290,高端房源,4523
715,浦东,整租,1134.0,88.0,4960,豪宅,4523
716,浦东,整租,299.0,46.0,5690,高端房源,4523
717,浦东,整租,1267.0,76.0,4760,豪宅,4523
718,浦东,整租,264.0,83.0,4800,豪宅,4523
719,浦东,整租,722.0,31.11,3990,高端房源,4523
720,浦东,整租,907.0,83.74,5590,豪宅,4523
721,浦东,整租,306.0,33.0,4690,高端房源,4523
722,浦东,整租,423.0,31.0,4460,高端房源,4523
723,浦东,整租,408.0,33.2,4530,高端房源,4523
724,浦东,整租,736.0,39.0,4190,高端房源,4523
725,浦东,整租,614.0,57.0,5290,高端房源,4523
726,浦东,整租,669.0,57.0,5390,高端房源,4523
727,浦东,整租,171.0,56.59,6360,高端房源,4523
728,浦东,整租,696.0,56.55,5290,高端房源,4523
729,浦东,整租,131.0,36.0,4290,高端房源,4523
730,浦东,整租,178.0,38.0,4360,高端房源,4523
731,浦东,整租,454.0,93.35,6830,豪宅,4523
732,浦东,整租,1117.0,42.73,3460,高端房源,4523
733,浦东,整租,327.0,40.0,5190,高端房源,4523
734,浦东,整租,1062.0,42.05,3760,高端房源,4523
735,浦东,整租,796.0,61.0,5390,高端房源,4523
736,浦东,整租,102.0,60.0,6460,豪宅,4523
737,浦东,整租,905.0,63.0,3960,高端房源,4523
738,浦东,整租,699.0,48.0,4690,高端房源,4523
739,浦东,整租,1144.0,63.0,3990,高端房源,4523
740,浦东,整租,1144.0,63.5,3990,高端房源,4523
741,浦东,整租,931.0,71.0,5290,豪宅,4523
742,浦东,整租,1025.0,55.0,4260,高端房源,4523
743,浦东,整租,207.0,29.72,4860,高端房源,4523
744,浦东,整租,618.0,50.0,5390,高端房源,4523
745,浦东,整租,333.0,34.74,4990,高端房源,4523
746,浦东,整租,471.0,33.0,4660,高端房源,4523
747,浦东,整租,654.0,50.93,5360,高端房源,4523
748,浦东,整租,1708.0,42.0,4060,高端房源,4523
749,浦东,整租,907.0,60.0,4690,高端房源,4523
750,浦东,整租,495.0,32.96,4690,高端房源,4523
751,浦东,整租,669.0,50.79,5290,高端房源,4523
752,浦东,整租,268.0,33.0,5190,高端房源,4523
753,浦东,整租,2040.0,117.16,6650,豪宅,4523
754,浦东,整租,1190.0,65.0,5490,高端房源,4523
755,浦东,整租,1025.0,59.0,4790,高端房源,4523
756,浦东,整租,498.0,56.0,5930,高端房源,4523
757,浦东,整租,944.0,57.42,4990,高端房源,4523
758,浦东,整租,764.0,38.0,4290,高端房源,4523
759,浦东,整租,736.0,38.0,4290,高端房源,4523
760,浦东,整租,796.0,57.17,5290,高端房源,4523
761,浦东,整租,888.0,67.5,5490,豪宅,4523
762,浦东,整租,669.0,68.0,5990,豪宅,4523
763,浦东,整租,1144.0,62.84,4160,高端房源,4523
764,浦东,整租,1144.0,62.84,4060,高端房源,4523
765,浦东,整租,757.0,74.0,5990,豪宅,4523
766,浦东,整租,907.0,59.87,4790,高端房源,4523
767,浦东,整租,153.0,49.41,5390,高端房源,4523
768,浦东,整租,131.0,47.44,5290,高端房源,4523
769,浦东,整租,1003.0,32.0,3790,高端房源,4523
770,浦东,整租,495.0,31.0,4960,高端房源,4523
771,浦东,整租,907.0,83.0,5890,豪宅,4523
772,浦东,整租,680.0,50.82,5430,高端房源,4523
773,浦东,整租,740.0,53.0,5290,高端房源,4523
774,浦东,整租,746.0,50.0,5290,高端房源,4523
775,浦东,整租,704.0,51.08,5260,高端房源,4523
776,浦东,整租,555.0,31.0,4790,高端房源,4523
777,浦东,整租,831.0,55.0,5290,高端房源,4523
778,浦东,整租,860.0,38.0,4200,高端房源,4523
779,浦东,整租,229.0,35.0,5460,高端房源,4523
780,浦东,整租,247.0,39.0,5460,高端房源,4523
781,浦东,整租,1226.0,68.4,4590,高端房源,4523
782,浦东,整租,1013.0,35.0,3860,高端房源,4523
783,浦东,整租,277.0,67.66,6590,豪宅,4523
784,浦东,整租,427.0,57.34,4030,高端房源,4523
785,浦东,整租,1350.0,50.0,3530,高端房源,4523
786,浦东,整租,931.0,53.0,4390,高端房源,4523
787,浦东,整租,995.0,40.42,4360,高端房源,4523
788,浦东,整租,323.0,41.0,5560,高端房源,4523
789,浦东,整租,748.0,40.0,4660,高端房源,4523
790,浦东,整租,931.0,35.0,3560,高端房源,4523
791,浦东,整租,1227.0,128.42,7990,豪宅,4523
792,浦东,整租,966.0,65.0,5590,高端房源,4523
793,浦东,整租,806.0,68.0,5630,豪宅,4523
794,浦东,整租,1118.0,48.0,4160,高端房源,4523
795,浦东,整租,291.0,29.62,3890,高端房源,4523
796,浦东,整租,307.0,29.29,3790,高端房源,4523
797,浦东,整租,588.0,62.85,7430,豪宅,4523
798,浦东,整租,888.0,74.76,5830,豪宅,4523
799,浦东,整租,829.0,31.0,4360,高端房源,4523
800,浦东,整租,879.0,32.0,4260,高端房源,4523
801,浦东,整租,1073.0,61.32,4990,高端房源,4523
802,浦东,整租,555.0,34.0,4860,高端房源,4523
803,浦东,整租,1058.0,31.0,3890,高端房源,4523
804,浦东,整租,530.0,30.0,4860,高端房源,4523
805,浦东,整租,955.0,50.0,5090,高端房源,4523
806,浦东,整租,762.0,60.0,4590,高端房源,4523
807,浦东,整租,455.0,31.0,4190,高端房源,4523
808,浦东,整租,937.0,53.0,5130,高端房源,4523
809,浦东,整租,21.0,59.52,6130,高端房源,4523
810,浦东,整租,555.0,37.0,5030,高端房源,4523
811,浦东,整租,523.0,55.0,5030,高端房源,4523
812,浦东,整租,912.0,47.73,4290,高端房源,4523
813,浦东,整租,291.0,55.0,6630,豪宅,4523
814,浦东,整租,831.0,40.0,3790,高端房源,4523
815,浦东,整租,264.0,37.39,5090,高端房源,4523
816,浦东,整租,694.0,67.05,5290,高端房源,4523
817,浦东,整租,185.0,65.0,7290,豪宅,4523
818,浦东,整租,530.0,49.54,7560,豪宅,4523
819,浦东,整租,585.0,73.0,6630,豪宅,4523
820,浦东,整租,966.0,71.0,5930,豪宅,4523
821,浦东,整租,427.0,67.0,4090,高端房源,4523
822,浦东,整租,1003.0,46.0,4990,高端房源,4523
823,浦东,整租,327.0,47.64,6390,高端房源,4523
824,浦东,整租,1478.0,55.77,4160,高端房源,4523
825,浦东,整租,955.0,48.0,5090,高端房源,4523
826,浦东,整租,796.0,57.67,6460,豪宅,4523
827,浦东,整租,1810.0,85.0,4390,豪宅,4523
828,浦东,整租,314.0,48.08,6260,高端房源,4523
829,浦东,整租,299.0,49.0,5560,高端房源,4523
830,浦东,整租,605.0,51.0,4890,高端房源,4523
831,浦东,整租,329.0,53.0,6430,高端房源,4523
832,浦东,整租,306.0,54.0,6490,高端房源,4523
833,浦东,整租,633.0,39.0,5160,高端房源,4523
834,浦东,整租,912.0,67.0,5490,豪宅,4523
835,浦东,整租,538.0,47.75,5330,高端房源,4523
836,浦东,整租,1696.0,58.0,4090,高端房源,4523
837,浦东,整租,602.0,38.0,4130,高端房源,4523
838,浦东,整租,1247.0,66.0,4860,高端房源,4523
839,浦东,整租,674.0,64.0,5260,高端房源,4523
840,浦东,整租,966.0,44.0,4690,高端房源,4523
841,浦东,整租,726.0,45.0,4290,高端房源,4523
842,浦东,整租,1478.0,60.0,4190,高端房源,4523
843,浦东,整租,394.0,46.15,6490,高端房源,4523
844,浦东,整租,469.0,76.58,7390,豪宅,4523
845,浦东,整租,1810.0,64.0,3730,高端房源,4523
846,浦东,整租,879.0,34.0,4660,高端房源,4523
847,浦东,整租,2475.0,75.0,3390,高端房源,4523
848,浦东,整租,736.0,33.0,3890,高端房源,4523
849,浦东,整租,530.0,51.0,6390,高端房源,4523
850,浦东,整租,314.0,58.0,6990,豪宅,4523
851,浦东,整租,333.0,88.0,7890,豪宅,4523
852,浦东,整租,736.0,36.0,4090,高端房源,4523
853,浦东,整租,314.0,42.0,5090,高端房源,4523
854,浦东,整租,1430.0,60.0,4990,高端房源,4523
855,浦东,整租,381.0,77.38,8360,豪宅,4523
856,浦东,整租,130.0,49.0,4630,高端房源,4523
857,浦东,整租,537.0,65.6,5930,豪宅,4523
858,浦东,整租,1317.0,54.11,3530,高端房源,4523
859,浦东,整租,912.0,67.0,5490,豪宅,4523
860,浦东,整租,333.0,89.37,7790,豪宅,4523
861,浦东,整租,955.0,33.95,3790,高端房源,4523
862,浦东,整租,633.0,52.0,6260,高端房源,4523
863,浦东,整租,1110.0,35.0,4560,高端房源,4523
864,浦东,整租,1423.0,48.0,3860,高端房源,4523
865,浦东,整租,1810.0,85.0,4090,豪宅,4523
866,浦东,整租,1606.0,51.11,3630,高端房源,4523
867,浦东,整租,824.0,71.0,5260,豪宅,4523
868,浦东,整租,971.0,54.82,5130,高端房源,4523
869,浦东,整租,493.0,50.87,4060,高端房源,4523
870,浦东,整租,1850.0,55.0,3590,高端房源,4523
